latitude,longitude,u10,v10,d2m,t2m,msl,date,event_id,yr,mo,dy,st,mag,inj,fat,slat,slon,elat,elon,len,wid,dist2
33.0,-95.0,-2.505844,-0.09136963,289.18945,289.7329,101672.69,1979-03-19,1291,1979,3,19,TX,2,0,0,33.18,-94.98,0.0,0.0,1.0,50,0.03279999999999974
32.0,-102.0,-4.275955,5.04187,284.0188,284.65796,100887.06,1979-03-21,1292,1979,3,21,TX,0,0,0,32.4,-101.87,0.0,0.0,0.3,30,0.17689999999999767
34.0,-101.0,-4.055252,3.781128,283.38794,284.34937,101031.81,1979-03-21,1293,1979,3,21,TX,0,0,0,33.5,-101.42,0.0,0.0,0.3,30,0.42640000000000144
33.0,-101.0,-3.5034943,3.9803467,284.56763,285.72437,101004.31,1979-03-21,1294,1979,3,21,TX,0,0,0,33.47,-101.45,0.0,0.0,0.1,10,0.4234000000000015
32.0,-102.0,-4.275955,5.04187,284.0188,284.65796,100887.06,1979-03-21,1295,1979,3,21,TX,1,0,0,32.38,-101.85,0.0,0.0,1.0,50,0.16690000000000366
32.0,-94.0,-1.0187073,2.3725128,278.8086,281.80884,101723.19,1979-03-26,1296,1979,3,26,TX,1,0,0,32.0,-94.37,0.0,0.0,0.1,10,0.13690000000000335
33.0,-96.0,0.4397583,7.071228,289.2517,291.3374,101394.125,1979-03-29,1297,1979,3,29,TX,0,0,0,33.17,-95.65,0.0,0.0,0.1,10,0.1513999999999966
33.0,-98.0,0.87628174,6.3026733,290.59155,291.87256,101125.625,1979-03-29,1298,1979,3,29,TX,1,0,0,33.17,-98.35,0.0,0.0,0.1,10,0.1513999999999966
32.0,-99.0,-1.8716583,-1.5174713,285.0315,286.7063,101616.625,1979-03-31,1299,1979,3,31,TX,1,0,0,32.27,-98.58,0.0,0.0,0.1,10,0.24930000000000313
32.0,-98.0,-2.8355255,-1.9246979,288.15063,288.50317,101667.625,1979-03-31,1300,1979,3,31,TX,1,0,0,31.98,-98.05,0.0,0.0,0.1,10,0.002899999999999699
33.0,-94.0,0.61576843,3.9698944,291.0564,291.6682,101126.0,1979-04-01,1301,1979,4,1,TX,1,0,0,32.93,-94.25,0.0,0.0,0.1,10,0.06740000000000004
33.0,-94.0,0.61576843,3.9698944,291.0564,291.6682,101126.0,1979-04-01,1302,1979,4,1,TX,1,0,0,33.45,-94.05,0.0,0.0,0.1,10,0.2050000000000023
33.0,-95.0,0.6196747,3.2638397,291.0017,291.64868,101058.0,1979-04-01,1303,1979,4,1,TX,2,1,0,32.72,-94.53,32.8,-94.47,7.1,440,0.29929999999999957
32.0,-95.0,-0.20063782,4.637863,292.17554,292.9729,101102.75,1979-04-01,1304,1979,4,1,TX,2,1,0,32.23,-95.3,32.27,-95.27,3.6,100,0.14289999999999686
